x,y,z,theta
2558.19202,1007.897756,0.0,-67.561555
2558.573566,1006.973815,0.0,-67.561555
2558.955112,1006.049875,0.0,-67.561555
2559.336658,1005.125935,0.0,-67.561555
2559.718204,1004.201995,0.0,-67.561555
2560.099751,1003.278055,0.0,-67.561555
2560.481297,1002.354115,0.0,-67.561555
2560.862843,1001.430175,0.0,-67.561555
2561.244389,1000.506234,0.0,-67.561555
2561.625935,999.582294,0.0,-67.561555
2562.007481,998.658354,0.0,-67.561555
2562.389027,997.734414,0.0,-67.561555
2562.770574,996.810474,0.0,-67.561555
2563.15212,995.886534,0.0,-67.561555
2563.533666,994.962594,0.0,-67.561555
2563.915212,994.038653,0.0,-67.561555
2564.296758,993.114713,0.0,-67.561555
2564.678304,992.190773,0.0,-67.561555
2565.05985,991.266833,0.0,-67.561555
2565.441397,990.342893,0.0,-67.561555
2565.822943,989.418953,0.0,-67.561555
2566.204489,988.495012,0.0,-67.561555
2566.586035,987.571072,0.0,-67.561555
2566.967581,986.647132,0.0,-67.561555
2567.349127,985.723192,0.0,-67.561555
2567.730673,984.799252,0.0,-67.561555
2568.112219,983.875312,0.0,-67.561555
2568.493766,982.951372,0.0,-67.561555
2568.875312,982.027431,0.0,-67.561555
2569.256858,981.103491,0.0,-67.561555
2569.638404,980.179551,0.0,-67.561555
2570.01995,979.255611,0.0,-67.561555
2570.401496,978.331671,0.0,-67.561555
2570.783042,977.407731,0.0,-67.561555
2571.164589,976.483791,0.0,-67.561555
2571.546135,975.55985,0.0,-67.561555
2571.927681,974.63591,0.0,-67.561555
2572.309227,973.71197,0.0,-67.561555
2572.690773,972.78803,0.0,-67.561555
2573.072319,971.86409,0.0,-67.561555
2573.453865,970.94015,0.0,-67.561555
2573.835411,970.016209,0.0,-67.561555
2574.216958,969.092269,0.0,-67.561555
2574.598504,968.168329,0.0,-67.561555
2574.98005,967.244389,0.0,-67.561555
2575.361596,966.320449,0.0,-67.561555
2575.743142,965.396509,0.0,-67.561555
2576.124688,964.472569,0.0,-67.561555
2576.506234,963.548628,0.0,-67.561555
2576.887781,962.624688,0.0,-67.561555
2577.269327,961.700748,0.0,-67.561555
2577.650873,960.776808,0.0,-67.561555
2578.032419,959.852868,0.0,-67.561555
2578.413965,958.928928,0.0,-67.561555
2578.795511,958.004988,0.0,-67.561555
2579.177057,957.081047,0.0,-67.561555
2579.558603,956.157107,0.0,-67.561555
2579.94015,955.233167,0.0,-67.561555
2580.321696,954.309227,0.0,-67.561555
2580.703242,953.385287,0.0,-67.561555
2581.084788,952.461347,0.0,-67.561555
2581.466334,951.537406,0.0,-67.561555
2581.84788,950.613466,0.0,-67.561555
2582.229426,949.689526,0.0,-67.561555
2582.610973,948.765586,0.0,-67.561555
2582.992519,947.841646,0.0,-67.561555
2583.374065,946.917706,0.0,-67.561555
2583.755611,945.993766,0.0,-67.561555
2584.137157,945.069825,0.0,-67.561555
2584.518703,944.145885,0.0,-67.561555
2584.900249,943.221945,0.0,-67.561555
2585.281796,942.298005,0.0,-67.561555
2585.663342,941.374065,0.0,-67.561555
2586.044888,940.450125,0.0,-67.561555
2586.426434,939.526185,0.0,-67.561555
2586.80798,938.602244,0.0,-67.561555
2587.189526,937.678304,0.0,-67.561555
2587.571072,936.754364,0.0,-67.561555
2587.952618,935.830424,0.0,-67.561555
2588.334165,934.906484,0.0,-67.561555
2588.715711,933.982544,0.0,-67.561555
2589.097257,933.058603,0.0,-67.561555
2589.478803,932.134663,0.0,-67.561555
2589.860349,931.210723,0.0,-67.561555
2590.241895,930.286783,0.0,-67.561555
2590.623441,929.362843,0.0,-67.561555
2591.004988,928.438903,0.0,-67.561555
2591.386534,927.514963,0.0,-67.561555
2591.76808,926.591022,0.0,-67.561555
2592.149626,925.667082,0.0,-67.561555
2592.531172,924.743142,0.0,-67.561555
2592.912718,923.819202,0.0,-67.561555
2593.294264,922.895262,0.0,-67.561555
2593.67581,921.971322,0.0,-67.561555
2594.057357,921.047382,0.0,-67.561555
2594.438903,920.123441,0.0,-67.561555
2594.820449,919.199501,0.0,-67.561555
2595.201995,918.275561,0.0,-67.561555
2595.583541,917.351621,0.0,-67.561555
2595.965087,916.427681,0.0,-67.561555
2596.346633,915.503741,0.0,-67.561555
2596.72818,914.5798,0.0,-67.561555
2597.109726,913.65586,0.0,-67.561555
2597.491272,912.73192,0.0,-67.561555
2597.872818,911.80798,0.0,-67.561555
2598.254364,910.88404,0.0,-67.561555
2598.63591,909.9601,0.0,-67.561555
2599.017456,909.03616,0.0,-67.561555
2599.399002,908.112219,0.0,-67.561555
2599.780549,907.188279,0.0,-67.561555
2600.162095,906.264339,0.0,-67.561555
2600.543641,905.340399,0.0,-67.561555
2600.925187,904.416459,0.0,-67.561555
2601.306733,903.492519,0.0,-67.561555
2601.688279,902.568579,0.0,-67.561555
2602.069825,901.644638,0.0,-67.561555
2602.451372,900.720698,0.0,-67.561555
2602.832918,899.796758,0.0,-67.561555
2603.214464,898.872818,0.0,-67.561555
2603.59601,897.948878,0.0,-67.561555
2603.977556,897.024938,0.0,-67.561555
2604.359102,896.100998,0.0,-67.561555
2604.740648,895.177057,0.0,-67.561555
2605.122195,894.253117,0.0,-67.561555
2605.503741,893.329177,0.0,-67.561555
2605.885287,892.405237,0.0,-67.561555
2606.266833,891.481297,0.0,-67.561555
2606.648379,890.557357,0.0,-67.561555
2607.029925,889.633416,0.0,-67.561555
2607.411471,888.709476,0.0,-67.561555
2607.793017,887.785536,0.0,-67.561555
2608.174564,886.861596,0.0,-67.561555
2608.55611,885.937656,0.0,-67.561555
2608.937656,885.013716,0.0,-67.561555
2609.319202,884.089776,0.0,-67.561555
2609.700748,883.165835,0.0,-67.561555
2610.082294,882.241895,0.0,-67.561555
2610.46384,881.317955,0.0,-67.561555
2610.845387,880.394015,0.0,-67.561555
2611.226933,879.470075,0.0,-67.561555
2611.608479,878.546135,0.0,-67.561555
2611.990025,877.622195,0.0,-67.561555
2612.371571,876.698254,0.0,-67.561555
2612.753117,875.774314,0.0,-67.561555
2613.134663,874.850374,0.0,-67.561555
2613.516209,873.926434,0.0,-67.561555
2613.897756,873.002494,0.0,-67.561555
2614.279302,872.078554,0.0,-67.561555
2614.660848,871.154613,0.0,-67.561555
2615.042394,870.230673,0.0,-67.561555
2615.42394,869.306733,0.0,-67.561555
2615.805486,868.382793,0.0,-67.561555
2616.187032,867.458853,0.0,-67.561555
2616.568579,866.534913,0.0,-67.561555
2616.950125,865.610973,0.0,-67.561555
2617.331671,864.687032,0.0,-67.561555
2617.713217,863.763092,0.0,-67.561555
2618.094763,862.839152,0.0,-67.561555
2618.476309,861.915212,0.0,-67.561555
2618.857855,860.991272,0.0,-67.561555
2619.239401,860.067332,0.0,-67.561555
2619.620948,859.143392,0.0,-67.561555
2620.002494,858.219451,0.0,-67.561555
2620.38404,857.295511,0.0,-67.561555
2620.765586,856.371571,0.0,-67.561555
2621.147132,855.447631,0.0,-67.561555
2621.528678,854.523691,0.0,-67.561555
2621.910224,853.599751,0.0,-67.561555
2622.291771,852.67581,0.0,-67.561555
2622.673317,851.75187,0.0,-67.561555
2623.054863,850.82793,0.0,-67.561555
2623.436409,849.90399,0.0,-67.561555
2623.817955,848.98005,0.0,-67.561555
2624.199501,848.05611,0.0,-67.561555
2624.581047,847.13217,0.0,-67.561555
2624.962594,846.208229,0.0,-67.561555
2625.34414,845.284289,0.0,-67.561555
2625.725686,844.360349,0.0,-67.561555
2626.107232,843.436409,0.0,-67.561555
2626.488778,842.512469,0.0,-67.561555
2626.870324,841.588529,0.0,-67.561555
2627.25187,840.664589,0.0,-67.561555
2627.633416,839.740648,0.0,-67.561555
2628.014963,838.816708,0.0,-67.561555
2628.396509,837.892768,0.0,-67.561555
2628.778055,836.968828,0.0,-67.561555
2629.159601,836.044888,0.0,-67.561555
2629.541147,835.120948,0.0,-67.561555
2629.922693,834.197007,0.0,-67.561555
2630.304239,833.273067,0.0,-67.561555
2630.685786,832.349127,0.0,-67.561555
2631.067332,831.425187,0.0,-67.561555
2631.448878,830.501247,0.0,-67.561555
2631.830424,829.577307,0.0,-67.561555
2632.21197,828.653367,0.0,-67.561555
2632.593516,827.729426,0.0,-67.561555
2632.975062,826.805486,0.0,-67.561555
2633.356608,825.881546,0.0,-67.561555
2633.738155,824.957606,0.0,-67.561555
2634.119701,824.033666,0.0,-67.561555
2634.501247,823.109726,0.0,-67.561555
2634.882793,822.185786,0.0,-67.561555
2635.264339,821.261845,0.0,-67.561555
2635.645885,820.337905,0.0,-67.561555
2636.027431,819.413965,0.0,-67.561555
2636.408978,818.490025,0.0,-67.561555
2636.790524,817.566085,0.0,-67.561555
2637.17207,816.642145,0.0,-67.561555
2637.553616,815.718204,0.0,-67.561555
2637.935162,814.794264,0.0,-67.561555
2638.316708,813.870324,0.0,-67.561555
2638.698254,812.946384,0.0,-67.561555
2639.0798,812.022444,0.0,-67.561555
2639.461347,811.098504,0.0,-67.561555
2639.842893,810.174564,0.0,-67.561555
2640.224439,809.250623,0.0,-67.561555
2640.605985,808.326683,0.0,-67.561555
2640.987531,807.402743,0.0,-67.561555
2641.369077,806.478803,0.0,-67.561555
2641.750623,805.554863,0.0,-67.561555
2642.13217,804.630923,0.0,-67.561555
2642.513716,803.706983,0.0,-67.561555
2642.895262,802.783042,0.0,-67.561555
2643.276808,801.859102,0.0,-67.561555
2643.658354,800.935162,0.0,-67.561555
2644.0399,800.011222,0.0,-67.561555
2644.421446,799.087282,0.0,-67.561555
2644.802993,798.163342,0.0,-67.561555
2645.184539,797.239401,0.0,-67.561555
2645.566085,796.315461,0.0,-67.561555
2645.947631,795.391521,0.0,-67.561555
2646.329177,794.467581,0.0,-67.561555
2646.710723,793.543641,0.0,-67.561555
2647.092269,792.619701,0.0,-67.561555
2647.473815,791.695761,0.0,-67.561555
2647.855362,790.77182,0.0,-67.561555
2648.236908,789.84788,0.0,-67.561555
2648.618454,788.92394,0.0,-67.561555
2456.0,562.0,0.0,169.496997
2455.021978,562.181319,0.0,169.496997
2454.043956,562.362637,0.0,169.496997
2453.065934,562.543956,0.0,169.496997
2452.087912,562.725275,0.0,169.496997
2451.10989,562.906593,0.0,169.496997
2450.131868,563.087912,0.0,169.496997
2449.153846,563.269231,0.0,169.496997
2448.175824,563.450549,0.0,169.496997
2447.197802,563.631868,0.0,169.496997
2446.21978,563.813187,0.0,169.496997
2445.241758,563.994505,0.0,169.496997
2444.263736,564.175824,0.0,169.496997
2443.285714,564.357143,0.0,169.496997
2442.307692,564.538462,0.0,169.496997
2441.32967,564.71978,0.0,169.496997
2440.351648,564.901099,0.0,169.496997
2439.373626,565.082418,0.0,169.496997
2438.395604,565.263736,0.0,169.496997
2437.417582,565.445055,0.0,169.496997
2436.43956,565.626374,0.0,169.496997
2435.461538,565.807692,0.0,169.496997
2434.483516,565.989011,0.0,169.496997
2433.505495,566.17033,0.0,169.496997
2432.527473,566.351648,0.0,169.496997
2431.549451,566.532967,0.0,169.496997
2430.571429,566.714286,0.0,169.496997
2429.593407,566.895604,0.0,169.496997
2428.615385,567.076923,0.0,169.496997
2427.637363,567.258242,0.0,169.496997
2426.659341,567.43956,0.0,169.496997
2425.681319,567.620879,0.0,169.496997
2424.703297,567.802198,0.0,169.496997
2423.725275,567.983516,0.0,169.496997
2422.747253,568.164835,0.0,169.496997
2421.769231,568.346154,0.0,169.496997
2420.791209,568.527473,0.0,169.496997
2419.813187,568.708791,0.0,169.496997
2418.835165,568.89011,0.0,169.496997
2417.857143,569.071429,0.0,169.496997
2416.879121,569.252747,0.0,169.496997
2415.901099,569.434066,0.0,169.496997
2414.923077,569.615385,0.0,169.496997
2413.945055,569.796703,0.0,169.496997
2412.967033,569.978022,0.0,169.496997
2411.989011,570.159341,0.0,169.496997
2411.010989,570.340659,0.0,169.496997
2410.032967,570.521978,0.0,169.496997
2409.054945,570.703297,0.0,169.496997
2408.076923,570.884615,0.0,169.496997
2407.098901,571.065934,0.0,169.496997
2406.120879,571.247253,0.0,169.496997
2405.142857,571.428571,0.0,169.496997
2404.164835,571.60989,0.0,169.496997
2403.186813,571.791209,0.0,169.496997
2402.208791,571.972527,0.0,169.496997
2401.230769,572.153846,0.0,169.496997
2400.252747,572.335165,0.0,169.496997
2399.274725,572.516484,0.0,169.496997
2398.296703,572.697802,0.0,169.496997
2397.318681,572.879121,0.0,169.496997
2396.340659,573.06044,0.0,169.496997
2395.362637,573.241758,0.0,169.496997
2394.384615,573.423077,0.0,169.496997
2393.406593,573.604396,0.0,169.496997
2392.428571,573.785714,0.0,169.496997
2391.450549,573.967033,0.0,169.496997
2390.472527,574.148352,0.0,169.496997
2389.494505,574.32967,0.0,169.496997
2388.516484,574.510989,0.0,169.496997
2387.538462,574.692308,0.0,169.496997
2386.56044,574.873626,0.0,169.496997
2385.582418,575.054945,0.0,169.496997
2384.604396,575.236264,0.0,169.496997
2383.626374,575.417582,0.0,169.496997
2382.648352,575.598901,0.0,169.496997
2381.67033,575.78022,0.0,169.496997
2380.692308,575.961538,0.0,169.496997
2379.714286,576.142857,0.0,169.496997
2378.736264,576.324176,0.0,169.496997
2377.758242,576.505495,0.0,169.496997
2376.78022,576.686813,0.0,169.496997
2375.802198,576.868132,0.0,169.496997
2374.824176,577.049451,0.0,169.496997
2373.846154,577.230769,0.0,169.496997
2372.868132,577.412088,0.0,169.496997
2371.89011,577.593407,0.0,169.496997
2370.912088,577.774725,0.0,169.496997
2369.934066,577.956044,0.0,169.496997
2368.956044,578.137363,0.0,169.496997
2367.978022,578.318681,0.0,169.496997
2367.0,578.5,0.0,169.496997
2366.021978,578.681319,0.0,169.496997
2365.043956,578.862637,0.0,169.496997
2364.065934,579.043956,0.0,169.496997
2363.087912,579.225275,0.0,169.496997
2362.10989,579.406593,0.0,169.496997
2361.131868,579.587912,0.0,169.496997
2360.153846,579.769231,0.0,169.496997
2359.175824,579.950549,0.0,169.496997
2358.197802,580.131868,0.0,169.496997
2357.21978,580.313187,0.0,169.496997
2356.241758,580.494505,0.0,169.496997
2355.263736,580.675824,0.0,169.496997
2354.285714,580.857143,0.0,169.496997
2353.307692,581.038462,0.0,169.496997
2352.32967,581.21978,0.0,169.496997
2351.351648,581.401099,0.0,169.496997
2350.373626,581.582418,0.0,169.496997
2349.395604,581.763736,0.0,169.496997
2348.417582,581.945055,0.0,169.496997
2347.43956,582.126374,0.0,169.496997
2346.461538,582.307692,0.0,169.496997
2345.483516,582.489011,0.0,169.496997
2344.505495,582.67033,0.0,169.496997
2343.527473,582.851648,0.0,169.496997
2342.549451,583.032967,0.0,169.496997
2341.571429,583.214286,0.0,169.496997
2340.593407,583.395604,0.0,169.496997
2339.615385,583.576923,0.0,169.496997
2338.637363,583.758242,0.0,169.496997
2337.659341,583.93956,0.0,169.496997
2336.681319,584.120879,0.0,169.496997
2335.703297,584.302198,0.0,169.496997
2334.725275,584.483516,0.0,169.496997
2333.747253,584.664835,0.0,169.496997
2332.769231,584.846154,0.0,169.496997
2331.791209,585.027473,0.0,169.496997
2330.813187,585.208791,0.0,169.496997
2329.835165,585.39011,0.0,169.496997
2328.857143,585.571429,0.0,169.496997
2327.879121,585.752747,0.0,169.496997
2326.901099,585.934066,0.0,169.496997
2325.923077,586.115385,0.0,169.496997
2324.945055,586.296703,0.0,169.496997
2323.967033,586.478022,0.0,169.496997
2322.989011,586.659341,0.0,169.496997
2322.010989,586.840659,0.0,169.496997
2321.032967,587.021978,0.0,169.496997
2320.054945,587.203297,0.0,169.496997
2319.076923,587.384615,0.0,169.496997
2318.098901,587.565934,0.0,169.496997
2317.120879,587.747253,0.0,169.496997
2316.142857,587.928571,0.0,169.496997
2315.164835,588.10989,0.0,169.496997
2314.186813,588.291209,0.0,169.496997
2313.208791,588.472527,0.0,169.496997
2312.230769,588.653846,0.0,169.496997
2311.252747,588.835165,0.0,169.496997
2310.274725,589.016484,0.0,169.496997
2309.296703,589.197802,0.0,169.496997
2308.318681,589.379121,0.0,169.496997
2307.340659,589.56044,0.0,169.496997
2306.362637,589.741758,0.0,169.496997
2305.384615,589.923077,0.0,169.496997
2304.406593,590.104396,0.0,169.496997
2303.428571,590.285714,0.0,169.496997
2302.450549,590.467033,0.0,169.496997
2301.472527,590.648352,0.0,169.496997
2300.494505,590.82967,0.0,169.496997
2299.516484,591.010989,0.0,169.496997
2298.538462,591.192308,0.0,169.496997
2297.56044,591.373626,0.0,169.496997
2296.582418,591.554945,0.0,169.496997
2295.604396,591.736264,0.0,169.496997
2294.626374,591.917582,0.0,169.496997
2293.648352,592.098901,0.0,169.496997
2292.67033,592.28022,0.0,169.496997
2291.692308,592.461538,0.0,169.496997
2290.714286,592.642857,0.0,169.496997
2289.736264,592.824176,0.0,169.496997
2288.758242,593.005495,0.0,169.496997
2287.78022,593.186813,0.0,169.496997
2286.802198,593.368132,0.0,169.496997
2285.824176,593.549451,0.0,169.496997
2284.846154,593.730769,0.0,169.496997
2283.868132,593.912088,0.0,169.496997
2282.89011,594.093407,0.0,169.496997
2281.912088,594.274725,0.0,169.496997
2280.934066,594.456044,0.0,169.496997
2279.956044,594.637363,0.0,169.496997
2278.978022,594.818681,0.0,169.496997
2278.0,595.0,0.0,-175.523131
2591.0,582.0,0.0,-171.573031
2591.724285,582.687881,0.0,43.646891
2592.44543,583.379053,0.0,43.921585
2593.163253,584.073674,0.0,44.196278
2593.877737,584.771729,0.0,44.470972
2594.588866,585.473202,0.0,44.745666
2595.296624,586.178075,0.0,45.020359
2596.000994,586.886334,0.0,45.295053
2596.701961,587.597962,0.0,45.569746
2597.399508,588.312942,0.0,45.84444
2598.093619,589.031258,0.0,46.119134
2598.784279,589.752893,0.0,46.393827
2599.47147,590.477832,0.0,46.668521
2600.155179,591.206056,0.0,46.943214
2600.835388,591.937551,0.0,47.217908
2601.512082,592.672298,0.0,47.492602
2602.185246,593.41028,0.0,47.767295
2602.854864,594.151482,0.0,48.041989
2603.520921,594.895886,0.0,48.316682
2604.183401,595.643474,0.0,48.591376
2604.842289,596.39423,0.0,48.86607
2605.497571,597.148136,0.0,49.140763
2606.14923,597.905174,0.0,49.415457
2606.797253,598.665329,0.0,49.69015
2607.441624,599.428582,0.0,49.964844
2608.082328,600.194915,0.0,50.239538
2608.719351,600.964311,0.0,50.514231
2609.352678,601.736752,0.0,50.788925
2609.982294,602.512221,0.0,51.063619
2610.608185,603.290699,0.0,51.338312
2611.230336,604.072169,0.0,51.613006
2611.848734,604.856613,0.0,51.887699
2612.463364,605.644013,0.0,52.162393
2613.074212,606.43435,0.0,52.437087
2613.681264,607.227607,0.0,52.71178
2614.284506,608.023765,0.0,52.986474
2614.883923,608.822806,0.0,53.261167
2615.479503,609.624712,0.0,53.535861
2616.071232,610.429464,0.0,53.810555
2616.659095,611.237043,0.0,54.085248
2617.24308,612.047432,0.0,54.359942
2617.823173,612.860611,0.0,54.634635
2618.399361,613.676562,0.0,54.909329
2618.97163,614.495266,0.0,55.184023
2619.539968,615.316704,0.0,55.458716
2620.104361,616.140857,0.0,55.73341
2620.664796,616.967707,0.0,56.008103
2621.221261,617.797234,0.0,56.282797
2621.773742,618.62942,0.0,56.557491
2622.322227,619.464245,0.0,56.832184
2622.866703,620.301689,0.0,57.106878
2623.407158,621.141735,0.0,57.381571
2623.94358,621.984362,0.0,57.656265
2624.475955,622.829551,0.0,57.930959
2625.004273,623.677283,0.0,58.205652
2625.52852,624.527537,0.0,58.480346
2626.048684,625.380296,0.0,58.755039
2626.564755,626.235538,0.0,59.029733
2627.076719,627.093245,0.0,59.304427
2627.584565,627.953397,0.0,59.57912
2628.088281,628.815973,0.0,59.853814
2628.587856,629.680955,0.0,60.128507
2629.083279,630.548321,0.0,60.403201
2629.574537,631.418053,0.0,60.677895
2630.06162,632.29013,0.0,60.952588
2630.544517,633.164532,0.0,61.227282
2631.023215,634.04124,0.0,61.501975
2631.497705,634.920232,0.0,61.776669
2631.967976,635.801489,0.0,62.051363
2632.434016,636.68499,0.0,62.326056
2632.895815,637.570716,0.0,62.60075
2633.353362,638.458646,0.0,62.875443
2633.806647,639.348758,0.0,63.150137
2634.255659,640.241034,0.0,63.424831
2634.700388,641.135453,0.0,63.699524
2635.140824,642.031993,0.0,63.974218
2635.576957,642.930634,0.0,64.248911
2636.008776,643.831356,0.0,64.523605
2636.436273,644.734138,0.0,64.798299
2636.859435,645.63896,0.0,65.072992
2637.278256,646.545799,0.0,65.347686
2637.692723,647.454636,0.0,65.622379
2638.102829,648.36545,0.0,65.897073
2638.508563,649.278219,0.0,66.171767
2638.909917,650.192923,0.0,66.44646
2639.30688,651.109541,0.0,66.721154
2639.699445,652.028051,0.0,66.995848
2640.087601,652.948433,0.0,67.270541
2640.47134,653.870666,0.0,67.545235
2640.850654,654.794727,0.0,67.819928
2641.225533,655.720596,0.0,68.094622
2641.595968,656.648252,0.0,68.369316
2641.961952,657.577674,0.0,68.644009
2642.323476,658.508839,0.0,68.918703
2642.680531,659.441727,0.0,69.193396
2643.03311,660.376316,0.0,69.46809
2643.381204,661.312584,0.0,69.742784
2643.724806,662.250511,0.0,70.017477
2644.063906,663.190074,0.0,70.292171
2644.398498,664.131252,0.0,70.566864
2644.728574,665.074024,0.0,70.841558
2645.054127,666.018367,0.0,71.116252
2645.375148,666.96426,0.0,71.390945
2645.691631,667.911681,0.0,71.665639
2646.003567,668.860609,0.0,71.940332
2646.310951,669.811021,0.0,72.215026
2646.613775,670.762896,0.0,72.48972
2646.912031,671.716212,0.0,72.764413
2647.205714,672.670947,0.0,73.039107
2647.494816,673.627079,0.0,73.3138
2647.779331,674.584586,0.0,73.588494
2648.059252,675.543446,0.0,73.863188
2648.334572,676.503637,0.0,74.137881
2648.605286,677.465137,0.0,74.412575
2648.871388,678.427923,0.0,74.687268
2649.13287,679.391975,0.0,74.961962
2649.389727,680.357269,0.0,75.236656
2649.641954,681.323783,0.0,75.511349
2649.889544,682.291496,0.0,75.786043
2650.132491,683.260384,0.0,76.060736
2650.370791,684.230426,0.0,76.33543
2650.604437,685.201599,0.0,76.610124
2650.833424,686.173882,0.0,76.884817
2651.057748,687.147251,0.0,77.159511
2651.277402,688.121684,0.0,77.434204
2651.492382,689.097159,0.0,77.708898
2651.702683,690.073654,0.0,77.983592
2651.908299,691.051146,0.0,78.258285
2652.109227,692.029612,0.0,78.532979
2652.305462,693.00903,0.0,78.807672
2652.496999,693.989378,0.0,79.082366
2652.683833,694.970633,0.0,79.35706
2652.865961,695.952772,0.0,79.631753
2653.043378,696.935773,0.0,79.906447
2653.216081,697.919614,0.0,80.18114
2653.384064,698.904271,0.0,80.455834
2653.547325,699.889722,0.0,80.730528
2653.70586,700.875945,0.0,81.005221
2653.859664,701.862916,0.0,81.279915
2654.008735,702.850614,0.0,81.554608
2654.153069,703.839014,0.0,81.829302
2654.292662,704.828096,0.0,82.103996
2654.427512,705.817835,0.0,82.378689
2654.557615,706.808209,0.0,82.653383
2654.682969,707.799196,0.0,82.928076
2654.80357,708.790772,0.0,83.20277
2654.919416,709.782915,0.0,83.477464
2655.030504,710.775603,0.0,83.752157
2655.136831,711.768811,0.0,84.026851
2655.238396,712.762517,0.0,84.301545
2655.335195,713.7567,0.0,84.576238
2655.427226,714.751334,0.0,84.850932
2655.514488,715.746399,0.0,85.125625
2655.596979,716.741871,0.0,85.400319
2655.674696,717.737726,0.0,85.675013
2655.747637,718.733943,0.0,85.949706
2655.815802,719.730498,0.0,86.2244
2655.879188,720.727368,0.0,86.499093
2655.937794,721.724531,0.0,86.773787
2655.991618,722.721963,0.0,87.048481
2656.04066,723.719642,0.0,87.323174
2656.084919,724.717545,0.0,87.597868
2656.124392,725.715648,0.0,87.872561
2656.15908,726.713929,0.0,88.147255
2656.188981,727.712365,0.0,88.421949
2656.214096,728.710932,0.0,88.696642
2656.234422,729.709609,0.0,88.971336
2656.249961,730.708372,0.0,89.246029
2656.260711,731.707197,0.0,89.520723
2656.266672,732.706063,0.0,89.795417
2656.267844,733.704946,0.0,90.07011
2656.264227,734.703823,0.0,90.344804
2656.255822,735.702671,0.0,90.619497
2656.242627,736.701467,0.0,90.894191
2656.224645,737.700189,0.0,91.168885
2656.201874,738.698813,0.0,91.443578
2656.174316,739.697316,0.0,91.718272
2656.141971,740.695676,0.0,91.992965
2656.10484,741.693869,0.0,92.267659
2656.062924,742.691872,0.0,92.542353
2656.016224,743.689664,0.0,92.817046
2655.96474,744.687219,0.0,93.09174
2655.908475,745.684517,0.0,93.366433
2655.847429,746.681533,0.0,93.641127
2655.781603,747.678246,0.0,93.915821
2655.711,748.674631,0.0,94.190514
2655.635621,749.670666,0.0,94.465208
2655.555467,750.666328,0.0,94.739901
2655.470541,751.661595,0.0,95.014595
2655.380844,752.656443,0.0,95.289289
2655.286378,753.65085,0.0,95.563982
2655.187146,754.644792,0.0,95.838676
2655.08315,755.638247,0.0,96.113369
2654.974392,756.631192,0.0,96.388063
2654.860876,757.623604,0.0,96.662757
2654.742602,758.615461,0.0,96.93745
2654.619574,759.606739,0.0,97.212144
2654.491796,760.597416,0.0,97.486837
2654.359269,761.587469,0.0,97.761531
2654.221998,762.576875,0.0,98.036225
2654.079984,763.565612,0.0,98.310918
2653.933232,764.553657,0.0,98.585612
2653.781744,765.540986,0.0,98.860305
2653.625525,766.527578,0.0,99.134999
2653.464577,767.51341,0.0,99.409693
2653.298905,768.498459,0.0,99.684386
2653.128512,769.482702,0.0,99.95908
2652.953403,770.466117,0.0,100.233774
2652.77358,771.448681,0.0,100.508467
2652.589049,772.430371,0.0,100.783161
2652.399814,773.411166,0.0,101.057854
2652.205879,774.391042,0.0,101.332548
2652.007248,775.369977,0.0,101.607242
2651.803926,776.347949,0.0,101.881935
2651.595917,777.324934,0.0,102.156629
2651.383227,778.300912,0.0,102.431322
2651.165861,779.275858,0.0,102.706016
2650.943822,780.24975,0.0,102.98071
2650.717118,781.222568,0.0,103.255403
2650.485751,782.194287,0.0,103.530097
2650.249729,783.164885,0.0,103.80479
2650.009056,784.134341,0.0,104.079484
2649.763738,785.102632,0.0,104.354178
2649.513781,786.069736,0.0,104.628871
2649.25919,787.03563,0.0,104.903565
2456.0,562.0,0.0,169.496997
2456.944312,561.671167,0.0,-19.007113
2457.89083,561.348741,0.0,-18.615195
2458.839531,561.032796,0.0,-18.223277
2459.790371,560.723348,0.0,-17.831359
2460.743306,560.420411,0.0,-17.439441
2461.698291,560.124,0.0,-17.047523
2462.65528,559.834128,0.0,-16.655605
2463.614231,559.550808,0.0,-16.263687
2464.575096,559.274055,0.0,-15.871769
2465.537832,559.00388,0.0,-15.479851
2466.502394,558.740297,0.0,-15.087933
2467.468736,558.483319,0.0,-14.696015
2468.436814,558.232956,0.0,-14.304097
2469.406581,557.989221,0.0,-13.912179
2470.377993,557.752125,0.0,-13.520261
2471.351003,557.521679,0.0,-13.128343
2472.325568,557.297894,0.0,-12.736425
2473.30164,557.080781,0.0,-12.344507
2474.279174,556.870349,0.0,-11.952589
2475.258125,556.666609,0.0,-11.560671
2476.238447,556.469569,0.0,-11.168754
2477.220094,556.27924,0.0,-10.776836
2478.203019,556.09563,0.0,-10.384918
2479.187178,555.918748,0.0,-9.993
2480.172523,555.748602,0.0,-9.601082
2481.159009,555.585199,0.0,-9.209164
2482.14659,555.428548,0.0,-8.817246
2483.135219,555.278657,0.0,-8.425328
2484.124851,555.135531,0.0,-8.03341
2485.115438,554.999177,0.0,-7.641492
2486.106935,554.869603,0.0,-7.249574
2487.099295,554.746814,0.0,-6.857656
2488.092471,554.630816,0.0,-6.465738
2489.086418,554.521614,0.0,-6.07382
2490.081088,554.419213,0.0,-5.681902
2491.076436,554.323618,0.0,-5.289984
2492.072414,554.234834,0.0,-4.898066
2493.068977,554.152865,0.0,-4.506148
